2025-06-24 17:52:52, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 19:34:31, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:34:32, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 19:34:33, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:34:33, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:34:34, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 19:34:35, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 19:34:36, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:34:37, 電壓: 0.61V, pH: 2.14, ORP: 1394mV
2025-06-24 19:34:38, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:34:38, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 19:34:39, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 19:34:40, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 19:34:41, 電壓: 0.64V, pH: 2.23, ORP: 1374mV
2025-06-24 19:34:41, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:34:42, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 19:34:43, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:34:44, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 19:34:45, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:34:46, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:34:46, 電壓: 0.62V, pH: 2.19, ORP: 1378mV
2025-06-24 19:34:47, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 19:34:48, 電壓: 0.62V, pH: 2.16, ORP: 1388mV
2025-06-24 19:34:49, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:34:50, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 19:34:50, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:34:51, 電壓: 0.62V, pH: 2.16, ORP: 1390mV
2025-06-24 19:34:52, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:34:53, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 19:34:54, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 19:34:54, 電壓: 0.62V, pH: 2.17, ORP: 1382mV
2025-06-24 19:34:55, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 19:34:56, 電壓: 0.61V, pH: 2.15, ORP: 1393mV
2025-06-24 19:34:57, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 19:34:58, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:34:58, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 19:34:59, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:35:00, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:35:01, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:35:02, 電壓: 0.63V, pH: 2.22, ORP: 1375mV
2025-06-24 19:35:02, 電壓: 0.62V, pH: 2.19, ORP: 1383mV
2025-06-24 19:35:03, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:35:04, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 19:35:05, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:35:06, 電壓: 0.62V, pH: 2.16, ORP: 1388mV
2025-06-24 19:35:06, 電壓: 0.63V, pH: 2.20, ORP: 1383mV
2025-06-24 19:35:07, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:35:08, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 19:35:09, 電壓: 0.63V, pH: 2.19, ORP: 1380mV
2025-06-24 19:35:10, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 19:35:10, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 19:35:11, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 19:35:12, 電壓: 0.62V, pH: 2.17, ORP: 1390mV
2025-06-24 19:35:13, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 19:35:14, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:35:14, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:35:15, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 19:35:16, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:35:17, 電壓: 0.61V, pH: 2.15, ORP: 1391mV
2025-06-24 19:35:18, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 19:35:18, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:35:19, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 19:35:20, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 19:35:21, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 19:35:22, 電壓: 0.62V, pH: 2.16, ORP: 1390mV
2025-06-24 19:35:22, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:35:23, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:35:24, 電壓: 0.65V, pH: 2.26, ORP: 1363mV
2025-06-24 19:35:25, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:35:26, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 19:35:26, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 19:35:27, 電壓: 0.64V, pH: 2.22, ORP: 1373mV
2025-06-24 19:35:28, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:35:29, 電壓: 0.63V, pH: 2.21, ORP: 1379mV
2025-06-24 19:35:30, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 19:35:30, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:35:31, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 19:35:32, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:35:33, 電壓: 0.62V, pH: 2.18, ORP: 1379mV
2025-06-24 19:35:34, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 19:35:34, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:35:35, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 19:35:36, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 19:35:37, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:35:38, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:35:38, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:35:39, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:35:40, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 19:35:41, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
2025-06-24 19:35:42, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:35:42, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 19:35:43, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:35:44, 電壓: 0.62V, pH: 2.18, ORP: 1389mV
2025-06-24 19:35:45, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:35:46, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 19:35:46, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 19:35:47, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 19:35:48, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 19:35:49, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:35:50, 電壓: 0.64V, pH: 2.22, ORP: 1370mV
2025-06-24 19:35:50, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:35:51, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:35:52, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 19:35:53, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 19:35:54, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:35:54, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 19:35:55, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 19:35:56, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 19:35:57, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 19:35:58, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 19:35:58, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:35:59, 電壓: 0.64V, pH: 2.23, ORP: 1375mV
2025-06-24 19:36:00, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 19:36:01, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 19:36:02, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:36:02, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 19:36:03, 電壓: 0.62V, pH: 2.16, ORP: 1388mV
2025-06-24 19:36:04, 電壓: 0.63V, pH: 2.22, ORP: 1376mV
2025-06-24 19:36:05, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 19:36:06, 電壓: 0.65V, pH: 2.26, ORP: 1361mV
2025-06-24 19:36:06, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:36:07, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:36:08, 電壓: 0.62V, pH: 2.15, ORP: 1389mV
2025-06-24 19:36:09, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:36:10, 電壓: 0.62V, pH: 2.18, ORP: 1379mV
2025-06-24 19:36:10, 電壓: 0.62V, pH: 2.18, ORP: 1387mV
2025-06-24 19:36:11, 電壓: 0.64V, pH: 2.23, ORP: 1374mV
2025-06-24 19:36:12, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 19:36:13, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:36:14, 電壓: 0.63V, pH: 2.19, ORP: 1378mV
2025-06-24 19:36:14, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:36:15, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 19:36:16, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 19:36:17, 電壓: 0.62V, pH: 2.19, ORP: 1380mV
2025-06-24 19:36:18, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:36:19, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 19:36:19, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:36:20, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 19:36:21, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 19:36:22, 電壓: 0.62V, pH: 2.16, ORP: 1392mV
2025-06-24 19:36:23, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 19:36:23, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 19:36:24, 電壓: 0.64V, pH: 2.25, ORP: 1362mV
2025-06-24 19:36:25, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 19:36:26, 電壓: 0.63V, pH: 2.22, ORP: 1374mV
2025-06-24 19:36:26, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 19:36:27, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:36:28, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:36:29, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:36:30, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 19:36:31, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 19:36:31, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 19:36:32, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:36:33, 電壓: 0.63V, pH: 2.19, ORP: 1384mV
2025-06-24 19:36:34, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 19:36:35, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:36:35, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 19:36:36, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 19:36:37, 電壓: 0.61V, pH: 2.15, ORP: 1392mV
2025-06-24 19:36:38, 電壓: 0.62V, pH: 2.19, ORP: 1380mV
2025-06-24 19:36:39, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:36:39, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 19:36:40, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:36:41, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 19:36:42, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:36:43, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:36:43, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:36:44, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:36:45, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 19:36:46, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:36:47, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:36:47, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:36:48, 電壓: 0.63V, pH: 2.22, ORP: 1368mV
2025-06-24 19:36:49, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 19:36:50, 電壓: 0.63V, pH: 2.20, ORP: 1379mV
2025-06-24 19:36:51, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:36:51, 電壓: 0.62V, pH: 2.16, ORP: 1386mV
2025-06-24 19:36:52, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 19:36:53, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 19:36:54, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 19:36:55, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:36:55, 電壓: 0.64V, pH: 2.24, ORP: 1369mV
2025-06-24 19:36:56, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 19:36:57, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 19:36:58, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 19:36:59, 電壓: 0.64V, pH: 2.25, ORP: 1364mV
2025-06-24 19:36:59, 電壓: 0.64V, pH: 2.25, ORP: 1363mV
2025-06-24 19:37:00, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:37:01, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 19:37:02, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 19:37:03, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 19:37:03, 電壓: 0.64V, pH: 2.24, ORP: 1364mV
2025-06-24 19:37:04, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:37:05, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 19:37:06, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 19:37:07, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:37:07, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 19:37:08, 電壓: 0.63V, pH: 2.22, ORP: 1371mV
2025-06-24 19:37:09, 電壓: 0.63V, pH: 2.19, ORP: 1377mV
2025-06-24 19:37:10, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:37:11, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:37:11, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 19:37:12, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:37:13, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:37:14, 電壓: 0.63V, pH: 2.19, ORP: 1379mV
2025-06-24 19:37:15, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:37:15, 電壓: 0.62V, pH: 2.16, ORP: 1387mV
2025-06-24 19:37:16, 電壓: 0.63V, pH: 2.22, ORP: 1372mV
2025-06-24 19:37:17, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 19:37:18, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 19:37:19, 電壓: 0.62V, pH: 2.18, ORP: 1387mV
2025-06-24 19:37:19, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:37:20, 電壓: 0.63V, pH: 2.19, ORP: 1381mV
2025-06-24 19:37:21, 電壓: 0.64V, pH: 2.26, ORP: 1364mV
2025-06-24 19:37:22, 電壓: 0.63V, pH: 2.21, ORP: 1371mV
2025-06-24 19:37:23, 電壓: 0.64V, pH: 2.23, ORP: 1373mV
2025-06-24 19:37:23, 電壓: 0.61V, pH: 2.15, ORP: 1397mV
2025-06-24 19:37:24, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:37:25, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:37:26, 電壓: 0.64V, pH: 2.24, ORP: 1364mV
2025-06-24 19:37:27, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 19:37:27, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:37:28, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 19:37:29, 電壓: 0.65V, pH: 2.26, ORP: 1362mV
2025-06-24 19:37:30, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:37:31, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 19:37:31, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 19:37:32, 電壓: 0.64V, pH: 2.22, ORP: 1376mV
2025-06-24 19:37:33, 電壓: 0.62V, pH: 2.18, ORP: 1384mV
2025-06-24 19:37:34, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:37:35, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:37:35, 電壓: 0.64V, pH: 2.24, ORP: 1366mV
2025-06-24 19:37:36, 電壓: 0.62V, pH: 2.15, ORP: 1390mV
2025-06-24 19:37:37, 電壓: 0.63V, pH: 2.20, ORP: 1381mV
2025-06-24 19:37:38, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:37:39, 電壓: 0.65V, pH: 2.27, ORP: 1360mV
2025-06-24 19:37:39, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:37:40, 電壓: 0.64V, pH: 2.23, ORP: 1374mV
2025-06-24 19:37:41, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:37:42, 電壓: 0.64V, pH: 2.25, ORP: 1366mV
2025-06-24 19:37:43, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:37:43, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:37:44, 電壓: 0.61V, pH: 2.15, ORP: 1392mV
2025-06-24 19:37:45, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 19:37:46, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:37:47, 電壓: 0.64V, pH: 2.23, ORP: 1370mV
2025-06-24 19:37:47, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 19:37:48, 電壓: 0.64V, pH: 2.25, ORP: 1365mV
2025-06-24 19:37:49, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 19:37:50, 電壓: 0.63V, pH: 2.21, ORP: 1379mV
2025-06-24 19:37:51, 電壓: 0.62V, pH: 2.16, ORP: 1392mV
2025-06-24 19:37:52, 電壓: 0.64V, pH: 2.24, ORP: 1368mV
2025-06-24 19:37:52, 電壓: 0.63V, pH: 2.22, ORP: 1373mV
2025-06-24 19:37:53, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 19:37:54, 電壓: 0.62V, pH: 2.17, ORP: 1384mV
2025-06-24 19:37:55, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:37:55, 電壓: 0.62V, pH: 2.17, ORP: 1387mV
2025-06-24 19:37:56, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 19:37:57, 電壓: 0.63V, pH: 2.20, ORP: 1377mV
2025-06-24 19:37:58, 電壓: 0.64V, pH: 2.24, ORP: 1365mV
2025-06-24 19:37:59, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:37:59, 電壓: 0.63V, pH: 2.21, ORP: 1379mV
2025-06-24 19:38:00, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:38:01, 電壓: 0.63V, pH: 2.21, ORP: 1376mV
2025-06-24 19:38:02, 電壓: 0.63V, pH: 2.20, ORP: 1375mV
2025-06-24 19:38:03, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 19:38:04, 電壓: 0.62V, pH: 2.18, ORP: 1379mV
2025-06-24 19:38:04, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:38:05, 電壓: 0.61V, pH: 2.15, ORP: 1394mV
2025-06-24 19:38:06, 電壓: 0.65V, pH: 2.26, ORP: 1365mV
2025-06-24 19:38:07, 電壓: 0.62V, pH: 2.18, ORP: 1380mV
2025-06-24 19:38:08, 電壓: 0.63V, pH: 2.21, ORP: 1374mV
2025-06-24 19:38:08, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:38:09, 電壓: 0.63V, pH: 2.20, ORP: 1382mV
2025-06-24 19:38:10, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:38:11, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 19:38:12, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 19:38:12, 電壓: 0.63V, pH: 2.21, ORP: 1377mV
2025-06-24 19:38:13, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:38:14, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 19:38:15, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:38:16, 電壓: 0.62V, pH: 2.18, ORP: 1381mV
2025-06-24 19:38:16, 電壓: 0.62V, pH: 2.16, ORP: 1391mV
2025-06-24 19:38:17, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
2025-06-24 19:38:18, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:38:19, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:38:20, 電壓: 0.64V, pH: 2.23, ORP: 1376mV
2025-06-24 19:38:20, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:38:21, 電壓: 0.65V, pH: 2.27, ORP: 1362mV
2025-06-24 19:38:22, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:38:23, 電壓: 0.64V, pH: 2.24, ORP: 1370mV
2025-06-24 19:38:24, 電壓: 0.62V, pH: 2.17, ORP: 1388mV
2025-06-24 19:38:24, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:38:25, 電壓: 0.64V, pH: 2.23, ORP: 1369mV
2025-06-24 19:38:26, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 19:38:27, 電壓: 0.62V, pH: 2.17, ORP: 1386mV
2025-06-24 19:38:28, 電壓: 0.63V, pH: 2.22, ORP: 1377mV
2025-06-24 19:38:28, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:38:29, 電壓: 0.65V, pH: 2.27, ORP: 1361mV
2025-06-24 19:38:30, 電壓: 0.63V, pH: 2.20, ORP: 1376mV
2025-06-24 19:38:31, 電壓: 0.64V, pH: 2.24, ORP: 1367mV
2025-06-24 19:38:32, 電壓: 0.62V, pH: 2.18, ORP: 1383mV
2025-06-24 19:38:32, 電壓: 0.64V, pH: 2.25, ORP: 1368mV
2025-06-24 19:38:33, 電壓: 0.62V, pH: 2.18, ORP: 1386mV
2025-06-24 19:38:34, 電壓: 0.64V, pH: 2.23, ORP: 1371mV
2025-06-24 19:38:35, 電壓: 0.63V, pH: 2.21, ORP: 1372mV
2025-06-24 19:38:36, 電壓: 0.63V, pH: 2.21, ORP: 1375mV
2025-06-24 19:38:36, 電壓: 0.62V, pH: 2.19, ORP: 1377mV
2025-06-24 19:38:37, 電壓: 0.64V, pH: 2.22, ORP: 1371mV
2025-06-24 19:38:38, 電壓: 0.63V, pH: 2.19, ORP: 1382mV
2025-06-24 19:38:39, 電壓: 0.63V, pH: 2.20, ORP: 1380mV
2025-06-24 19:38:40, 電壓: 0.62V, pH: 2.16, ORP: 1389mV
2025-06-24 19:38:40, 電壓: 0.62V, pH: 2.18, ORP: 1385mV
2025-06-24 19:38:41, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
2025-06-24 19:38:42, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:38:43, 電壓: 0.64V, pH: 2.25, ORP: 1367mV
2025-06-24 19:38:44, 電壓: 0.64V, pH: 2.23, ORP: 1368mV
2025-06-24 19:38:44, 電壓: 0.64V, pH: 2.23, ORP: 1367mV
2025-06-24 19:38:45, 電壓: 0.63V, pH: 2.20, ORP: 1378mV
2025-06-24 19:38:46, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 19:38:47, 電壓: 0.62V, pH: 2.17, ORP: 1389mV
2025-06-24 19:38:48, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:38:48, 電壓: 0.62V, pH: 2.17, ORP: 1385mV
2025-06-24 19:38:49, 電壓: 0.64V, pH: 2.23, ORP: 1372mV
2025-06-24 19:38:50, 電壓: 0.63V, pH: 2.21, ORP: 1373mV
2025-06-24 19:38:51, 電壓: 0.65V, pH: 2.28, ORP: 1358mV
2025-06-24 19:38:52, 電壓: 0.62V, pH: 2.19, ORP: 1380mV
2025-06-24 19:38:52, 電壓: 0.63V, pH: 2.22, ORP: 1369mV
2025-06-24 19:38:53, 電壓: 0.62V, pH: 2.18, ORP: 1382mV
2025-06-24 19:38:54, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:38:55, 電壓: 0.62V, pH: 2.16, ORP: 1390mV
2025-06-24 19:38:56, 電壓: 0.63V, pH: 2.21, ORP: 1378mV
2025-06-24 19:38:56, 電壓: 0.62V, pH: 2.19, ORP: 1381mV
